offer_price,rating,mrp,isBestSeller,accessories,clothing,electronics,misc,musical_instrument
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
295.0,4.3,398.2,0,0,0,1,0,0
13.99,4.3,19.5,0,0,0,1,0,0
150.18,4.3,202.7,0,0,0,1,0,0
148.9,4.3,201.0,0,0,0,1,0,0
209.75,4.3,283.1,0,0,0,1,0,0
209.75,4.3,283.1,0,0,0,1,0,0
215.44,4.3,290.8,0,0,0,1,0,0
215.44,4.3,290.8,0,0,0,1,0,0
89.99,4.6,116.9,1,0,0,1,0,0
69.99,4.3,90.9,0,0,0,1,0,0
54.99,3.6,65.9,0,0,0,1,0,0
49.9,4.1,59.8,0,0,0,1,0,0
31.44,4.5,37.7,0,0,0,1,0,0
27.99,4.1,33.5,0,0,0,1,0,0
215.44,4.3,290.8,0,0,0,1,0,0
208.33,4.3,281.2,0,0,0,1,0,0
202.18,4.3,272.9,0,0,0,1,0,0
201.7,4.3,272.2,0,0,0,1,0,0
232.95,4.3,314.4,0,0,0,1,0,0
205.49,4.3,277.4,0,0,0,1,0,0
216.38,4.3,292.1,0,0,0,1,0,0
230.85,4.3,311.6,0,0,0,1,0,0
211.25,4.3,285.1,0,0,0,1,0,0
229.9,4.3,310.3,0,0,0,1,0,0
207.19,4.3,279.7,0,0,0,1,0,0
208.61,4.3,281.6,0,0,0,1,0,0
29.99,5.0,35.9,0,0,0,1,0,0
49.99,3.6,59.9,0,0,0,1,0,0
59.99,4.5,71.9,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
229.45,4.3,309.7,0,0,0,1,0,0
201.86,4.3,272.5,0,0,0,1,0,0
217.72,4.3,293.9,0,0,0,1,0,0
208.92,4.3,282.0,0,0,0,1,0,0
202.32,4.3,273.1,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
24.99,3.7,34.9,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
66.29,4.3,86.1,0,0,0,1,0,0
65.69,4.3,85.3,0,0,0,1,0,0
37.99,4.5,45.5,0,0,0,1,0,0
49.99,4.6,59.9,0,0,0,1,0,0
23.99,4.5,33.5,0,0,0,1,0,0
79.99,4.5,103.9,1,0,0,1,0,0
30.99,4.9,37.1,0,0,0,1,0,0
39.98,4.3,47.9,0,0,0,1,0,0
107.19,4.3,144.7,0,0,0,1,0,0
115.69,4.3,156.1,0,0,0,1,0,0
115.58,4.3,156.0,0,0,0,1,0,0
113.83,4.3,153.6,0,0,0,1,0,0
9.95,4.3,12.4,0,0,0,1,0,0
236.87,4.3,319.7,0,0,0,1,0,0
72.51,4.3,94.2,0,0,0,0,1,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
214.99,5.0,290.2,1,0,0,0,1,0
14.97,3.2,20.9,0,0,0,0,1,0
75.98,4.1,98.7,0,0,0,0,1,0
36.99,4.6,44.3,0,0,0,1,0,0
29.0,4.1,34.8,0,0,0,1,0,0
39.99,3.6,47.9,0,0,0,1,0,0
199.77,4.3,269.6,0,0,0,1,0,0
199.22,4.3,268.9,0,0,0,1,0,0
194.6,4.3,262.7,0,0,0,1,0,0
196.79,4.3,265.6,0,0,0,1,0,0
197.73,4.3,266.9,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
194.85,4.3,263.0,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,3.9,34.8,0,0,0,1,0,0
449.0,4.4,606.1,0,0,0,0,1,0
49.9,4.1,59.8,0,0,0,1,0,0
19.99,4.5,27.9,0,0,0,1,0,0
49.99,4.4,59.9,0,0,0,1,0,0
12.74,4.3,17.8,0,0,0,0,1,0
229.99,4.6,310.4,1,0,0,1,0,0
49.99,1.0,59.9,0,0,0,1,0,0
199.22,4.3,268.9,0,0,0,1,0,0
194.6,4.3,262.7,0,0,0,1,0,0
196.79,4.3,265.6,0,0,0,1,0,0
197.73,4.3,266.9,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
194.85,4.3,263.0,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,3.9,34.8,0,0,0,1,0,0
449.0,4.4,606.1,0,0,0,0,1,0
29.0,4.3,34.8,0,0,0,1,0,0
24.99,4.3,34.9,0,0,0,1,0,0
283.28,4.3,382.4,0,0,0,1,0,0
79.99,4.6,103.9,1,0,0,1,0,0
25.99,4.6,31.1,0,0,0,1,0,0
22.99,4.0,32.1,0,0,0,1,0,0
293.72,4.3,396.5,0,0,0,1,0,0
274.37,4.3,370.3,0,0,0,1,0,0
292.65,4.3,395.0,0,0,0,1,0,0
69.98,4.3,90.9,0,0,0,1,0,0
302.86,4.3,408.8,0,0,0,1,0,0
146.28,4.3,197.4,0,0,0,1,0,0
150.32,4.3,202.9,0,0,0,1,0,0
26.99,4.3,32.3,0,0,0,1,0,0
127.49,4.3,172.1,0,0,0,1,0,0
36.99,4.3,44.3,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,0,1,0
79.99,4.3,103.9,0,0,0,1,0,0
22.99,4.5,32.1,0,0,0,1,0,0
23.99,4.6,33.5,0,0,0,1,0,0
19.99,4.0,27.9,0,0,0,1,0,0
29.99,4.3,35.9,0,0,0,1,0,0
28.89,4.6,34.6,0,0,0,1,0,0
48.99,3.7,58.7,0,0,0,1,0,0
32.79,4.3,39.3,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
44.99,4.3,53.9,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
35.98,4.3,43.1,0,0,0,1,0,0
24.51,4.3,34.3,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
39.98,4.1,47.9,0,0,0,1,0,0
59.99,4.6,71.9,0,0,0,1,0,0
49.99,4.4,59.9,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,0,1,0
29.0,4.1,34.8,0,0,0,0,1,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
360.27,4.3,486.3,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
49.99,5.0,59.9,0,0,0,1,0,0
219.0,4.5,295.6,1,0,0,1,0,0
15.99,4.1,22.3,0,0,0,1,0,0
22.99,4.3,32.1,0,0,0,1,0,0
28.99,4.3,34.7,0,0,0,1,0,0
29.99,4.3,35.9,0,0,0,1,0,0
165.0,4.3,222.7,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,5.0,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
28.99,3.0,34.7,0,0,0,0,1,0
29.0,4.3,34.8,0,0,0,1,0,0
123.42,4.3,166.6,0,0,0,1,0,0
79.99,3.9,103.9,0,0,0,1,0,0
59.99,4.6,71.9,0,0,0,1,0,0
23.99,4.3,33.5,0,0,0,1,0,0
126.06,4.3,170.1,0,0,0,1,0,0
125.61,4.3,169.5,0,0,0,1,0,0
125.36,4.3,169.2,0,0,0,1,0,0
101.06,4.3,136.4,0,0,0,1,0,0
288.88,4.3,389.9,0,0,0,0,1,0
79.99,4.5,103.9,1,0,0,0,1,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
38.0,4.3,45.6,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
49.0,4.3,58.8,0,0,0,0,1,0
14.99,3.7,20.9,0,0,0,1,0,0
26.99,4.4,32.3,0,0,0,1,0,0
39.99,3.7,47.9,0,0,0,1,0,0
58.99,4.4,70.7,0,0,0,1,0,0
46.99,4.6,56.3,0,0,0,1,0,0
59.99,4.5,71.9,0,0,0,1,0,0
65.0,4.3,84.5,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
629.95,3.8,850.4,0,0,0,0,1,0
29.0,4.3,34.8,0,0,0,0,1,0
29.0,4.2,34.8,0,0,0,0,1,0
89.95,4.3,116.9,0,0,0,1,0,0
19.49,4.1,27.2,0,0,0,0,1,0
137.5,4.3,185.6,0,0,0,1,0,0
45.99,4.3,55.1,0,0,0,0,1,0
129.95,4.8,175.4,1,0,0,0,1,0
29.0,4.1,34.8,0,0,0,0,1,0
369.75,4.3,499.1,0,0,0,1,0,0
24.99,4.3,34.9,0,0,0,1,0,0
59.99,4.6,71.9,0,0,0,1,0,0
79.0,3.9,102.7,0,0,0,1,0,0
338.41,4.3,456.8,0,0,0,1,0,0
360.23,4.3,486.3,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
364.58,4.3,492.1,0,0,0,1,0,0
330.49,4.3,446.1,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
19.99,4.0,27.9,0,0,0,0,1,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
225.16,4.3,303.9,0,0,0,1,0,0
51.89,4.3,62.2,0,0,0,1,0,0
109.68,4.3,148.0,0,0,0,1,0,0
89.99,4.2,116.9,0,0,0,1,0,0
49.9,4.1,59.8,0,0,0,1,0,0
119.0,4.3,160.6,0,0,0,1,0,0
99.99,4.2,129.9,0,0,0,1,0,0
64.99,4.2,84.4,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,5.0,34.8,0,0,0,0,1,0
29.0,4.3,34.8,0,0,0,0,1,0
599.95,3.5,809.9,0,0,0,0,1,0
158.5,4.3,213.9,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
16.97,4.2,23.7,0,0,0,0,1,0
29.0,4.3,34.8,0,0,0,1,0,0
180.21,4.3,243.2,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
87.88,5.0,114.2,1,0,0,1,0,0
32.99,4.2,39.5,0,0,0,1,0,0
32.99,4.6,39.5,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
192.4,4.3,259.7,0,0,0,1,0,0
172.31,4.3,232.6,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
184.86,4.3,249.5,0,0,0,1,0,0
17.99,4.7,25.1,0,0,0,1,0,0
64.99,4.3,84.4,0,0,0,1,0,0
29.0,3.0,34.8,0,0,0,0,1,0
25.49,4.4,30.5,0,0,0,1,0,0
49.98,4.4,59.9,0,0,0,1,0,0
58.99,4.4,70.7,0,0,0,1,0,0
59.99,4.3,71.9,0,0,0,1,0,0
38.99,3.9,46.7,0,0,0,1,0,0
29.99,5.0,35.9,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
54.99,4.0,65.9,0,0,0,1,0,0
17.99,4.5,25.1,0,0,0,1,0,0
86.69,4.4,112.6,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
19.99,4.7,27.9,0,0,0,1,0,0
29.0,3.5,34.8,0,0,0,1,0,0
29.0,4.5,34.8,0,0,0,1,0,0
107.98,4.3,145.7,0,0,0,1,0,0
118.99,4.3,160.6,0,0,0,1,0,0
113.97,4.3,153.8,0,0,0,1,0,0
139.88,4.3,188.8,0,0,0,1,0,0
129.0,4.0,174.1,0,0,0,1,0,0
24.99,4.1,34.9,0,0,0,1,0,0
79.0,3.3,102.7,0,0,0,1,0,0
49.99,3.9,59.9,0,0,0,1,0,0
38.99,4.0,46.7,0,0,0,1,0,0
59.99,4.7,71.9,0,0,0,1,0,0
139.37,4.3,188.1,0,0,0,1,0,0
11.99,4.3,16.7,0,0,0,0,1,0
29.0,4.3,34.8,0,0,0,1,0,0
39.99,3.6,47.9,0,0,0,1,0,0
29.0,4.7,34.8,0,0,0,0,1,0
579.95,4.3,782.9,0,0,0,0,1,0
491.34,4.3,663.3,0,0,0,1,0,0
33.18,4.3,39.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
34.32,4.3,41.1,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
39.99,4.3,47.9,0,0,0,1,0,0
28.04,4.7,33.6,0,0,0,1,0,0
23.99,3.8,33.5,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
142.99,5.0,193.0,1,0,0,1,0,0
59.99,3.8,71.9,0,0,0,1,0,0
84.49,3.1,109.8,0,0,0,0,1,0
220.09,4.3,297.1,0,0,0,1,0,0
206.72,4.3,279.0,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
365.2,4.3,493.0,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
27.99,4.6,33.5,0,0,0,1,0,0
69.9,4.2,90.8,0,0,0,1,0,0
38.99,4.3,46.7,0,0,0,1,0,0
42.99,4.3,51.5,0,0,0,1,0,0
101.99,4.5,137.6,1,0,0,1,0,0
69.99,4.5,90.9,1,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
28.99,4.0,34.7,0,0,0,0,1,0
289.95,3.5,391.4,0,0,0,0,1,0
29.0,5.0,34.8,0,0,0,1,0,0
121.78,4.3,164.4,0,0,0,1,0,0
639.95,3.3,863.9,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
120.29,4.2,162.3,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
49.99,4.4,59.9,0,0,0,1,0,0
25.99,4.3,31.1,0,0,0,1,0,0
29.74,4.6,35.6,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
18.99,4.3,26.5,0,0,0,0,1,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,0,1,0
62.99,3.3,81.8,0,0,0,1,0,0
29.0,3.8,34.8,0,0,0,0,1,0
187.07,4.3,252.5,0,0,0,1,0,0
187.7,4.3,253.3,0,0,0,1,0,0
185.9,4.3,250.9,0,0,0,1,0,0
173.3,4.3,233.9,0,0,0,1,0,0
174.24,4.3,235.2,0,0,0,1,0,0
69.99,4.4,90.9,0,0,0,1,0,0
29.99,4.6,35.9,0,0,0,1,0,0
16.0,4.0,22.4,0,0,0,0,1,0
89.99,4.2,116.9,0,0,0,1,0,0
85.99,4.6,111.7,1,0,0,1,0,0
18.99,5.0,26.5,0,0,0,0,1,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,0,1,0
29.0,3.8,34.8,0,0,0,0,1,0
187.07,4.3,252.5,0,0,0,1,0,0
187.7,4.3,253.3,0,0,0,1,0,0
185.9,4.3,250.9,0,0,0,1,0,0
173.3,4.3,233.9,0,0,0,1,0,0
174.24,4.3,235.2,0,0,0,1,0,0
175.19,4.3,236.5,0,0,0,1,0,0
171.4,4.3,231.3,0,0,0,1,0,0
184.66,4.3,249.2,0,0,0,1,0,0
170.45,4.3,230.1,0,0,0,1,0,0
29.74,4.6,35.6,0,0,0,1,0,0
89.98,4.3,116.9,0,0,0,1,0,0
129.0,4.1,174.1,0,0,0,1,0,0
176.61,4.3,238.4,0,0,0,1,0,0
187.5,4.3,253.1,0,0,0,1,0,0
173.3,4.3,233.9,0,0,0,1,0,0
187.5,4.3,253.1,0,0,0,1,0,0
178.5,4.3,240.9,0,0,0,1,0,0
177.08,4.3,239.0,0,0,0,1,0,0
178.09,4.3,240.4,0,0,0,1,0,0
170.99,4.3,230.8,0,0,0,1,0,0
185.91,4.3,250.9,0,0,0,1,0,0
179.04,4.3,241.7,0,0,0,1,0,0
174.55,4.3,235.6,0,0,0,1,0,0
184.96,4.3,249.6,0,0,0,1,0,0
59.99,4.6,71.9,0,0,0,1,0,0
149.99,4.5,202.4,1,0,0,1,0,0
25.99,4.3,31.1,0,0,0,1,0,0
59.99,4.3,71.9,0,0,0,1,0,0
149.99,3.9,202.4,0,0,0,1,0,0
52.99,3.8,63.5,0,0,0,1,0,0
187.8,4.3,253.5,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
185.91,4.3,250.9,0,0,0,1,0,0
182.6,4.3,246.5,0,0,0,1,0,0
187.8,4.3,253.5,0,0,0,1,0,0
172.19,4.3,232.4,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
188.25,4.3,254.1,0,0,0,1,0,0
177.25,4.3,239.2,0,0,0,1,0,0
191.33,4.3,258.2,0,0,0,1,0,0
177.25,4.3,239.2,0,0,0,1,0,0
177.25,4.3,239.2,0,0,0,1,0,0
28.04,4.6,33.6,0,0,0,1,0,0
25.99,4.3,31.1,0,0,0,1,0,0
56.99,4.1,68.3,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
283.74,4.3,383.0,0,0,0,0,1,0
36.25,4.3,43.5,0,0,0,1,0,0
36.71,4.3,44.0,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
24.99,4.4,34.9,0,0,0,1,0,0
52.99,4.3,63.5,0,0,0,1,0,0
32.99,4.4,39.5,0,0,0,1,0,0
126.0,4.0,170.1,0,0,0,1,0,0
28.04,4.6,33.6,0,0,0,1,0,0
39.99,4.7,47.9,0,0,0,1,0,0
8.77,2.5,10.9,0,0,0,1,0,0
29.0,4.2,34.8,0,0,0,1,0,0
162.19,4.3,218.9,0,0,0,1,0,0
168.69,4.3,227.7,0,0,0,1,0,0
168.69,4.3,227.7,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
160.67,4.3,216.9,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
146.99,4.3,198.4,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
145.98,4.3,197.0,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
25.99,4.3,31.1,0,0,0,1,0,0
36.99,4.6,44.3,0,0,0,1,0,0
228.0,3.0,307.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
35.99,4.3,43.1,0,0,0,1,0,0
35.09,4.3,42.1,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
35.72,4.3,42.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
24.99,4.4,34.9,0,0,0,1,0,0
29.99,4.4,35.9,0,0,0,1,0,0
79.99,4.4,103.9,0,0,0,1,0,0
79.99,4.1,103.9,0,0,0,1,0,0
19.0,1.0,26.5,0,0,0,1,0,0
34.99,4.5,41.9,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
262.29,4.3,354.0,0,0,0,1,0,0
29.0,5.0,34.8,0,0,0,0,1,0
29.0,3.9,34.8,0,0,0,1,0,0
29.0,4.5,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
46.99,3.7,56.3,0,0,0,1,0,0
89.99,4.4,116.9,0,0,0,0,1,0
29.0,4.3,34.8,0,0,0,1,0,0
39.99,4.7,47.9,0,0,0,1,0,0
45.0,3.6,54.0,0,0,0,1,0,0
51.99,3.3,62.3,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
109.99,4.6,148.4,1,0,0,0,1,0
194.98,5.0,263.2,1,0,0,1,0,0
29.0,4.7,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
50.99,4.3,61.1,0,0,0,1,0,0
29.74,4.6,35.6,0,0,0,1,0,0
52.99,4.3,63.5,0,0,0,1,0,0
8.3,4.3,10.3,0,0,0,1,0,0
20.0,5.0,28.0,0,0,0,0,1,0
38.99,3.9,46.7,0,0,0,1,0,0
79.99,4.6,103.9,1,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
109.99,4.6,148.4,1,0,0,0,1,0
194.98,5.0,263.2,1,0,0,1,0,0
29.0,4.7,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
50.99,4.3,61.1,0,0,0,1,0,0
50.99,4.3,61.1,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
48.99,3.6,58.7,0,0,0,1,0,0
34.99,4.6,41.9,0,0,0,1,0,0
51.99,3.3,62.3,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
149.0,4.3,201.1,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
8.99,4.8,11.2,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
243.43,4.3,328.6,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
229.0,4.1,309.1,0,0,0,1,0,0
24.99,4.4,34.9,0,0,0,1,0,0
25.99,4.6,31.1,0,0,0,1,0,0
70.99,4.3,92.2,0,0,0,1,0,0
36.99,4.4,44.3,0,0,0,1,0,0
66.17,4.6,86.0,1,0,0,1,0,0
164.77,4.3,222.4,0,0,0,1,0,0
160.98,4.3,217.3,0,0,0,1,0,0
165.25,4.3,223.0,0,0,0,1,0,0
161.52,4.3,218.0,0,0,0,1,0,0
163.41,4.3,220.6,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
160.26,4.3,216.3,0,0,0,1,0,0
161.86,4.3,218.5,0,0,0,1,0,0
167.14,4.3,225.6,0,0,0,1,0,0
161.86,4.3,218.5,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
56.99,4.1,68.3,0,0,0,1,0,0
39.99,4.1,47.9,0,0,0,1,0,0
29.74,4.6,35.6,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
399.99,4.3,539.9,0,0,0,0,1,0
29.0,4.9,34.8,0,0,0,0,1,0
125.98,4.3,170.0,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
349.99,4.3,472.4,0,0,0,1,0,0
39.18,4.3,47.0,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
39.0,4.3,46.8,0,0,0,1,0,0
63.75,4.4,82.8,0,0,0,1,0,0
49.99,4.6,59.9,0,0,0,1,0,0
14.99,4.1,20.9,0,0,0,1,0,0
29.99,4.0,35.9,0,0,0,1,0,0
79.99,4.4,103.9,0,0,0,1,0,0
19.99,3.9,27.9,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
39.0,4.3,46.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
175.0,4.2,236.2,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
43.99,4.3,52.7,0,0,0,1,0,0
73.79,4.6,95.9,1,0,0,1,0,0
36.98,4.2,44.3,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
203.97,4.4,275.3,0,0,0,1,0,0
59.0,3.9,70.8,0,0,0,1,0,0
101.01,3.9,136.3,0,0,0,1,0,0
29.0,3.0,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
56.99,3.9,68.3,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.4,34.8,0,0,0,0,1,0
89.99,4.3,116.9,0,0,0,1,0,0
36.99,4.3,44.3,0,0,0,1,0,0
39.98,4.2,47.9,0,0,0,1,0,0
29.99,4.0,35.9,0,0,0,1,0,0
19.0,1.0,26.5,0,0,0,1,0,0
69.95,4.1,90.9,0,0,0,1,0,0
29.0,4.0,34.8,0,0,0,1,0,0
39.99,2.8,47.9,0,0,0,1,0,0
12.79,4.4,17.9,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,0,1,0
